nome,cognome,patronimico,marito,appezzamento,mq,via,numCivico,speciePro,tipoPossesso,comproprietari,numeroAppezzamenti,superficieTotaleMq
Assunta,Manetti,Giuseppe,Giovan_Battista_Franchi,https://florentiaillustrata.net/resource/appezzamento/4871,59.605,Via_Mosca,82,casa,comproprietà,Annunziata Manetti; Angiola Montelatici,1,59.605
Lorenza,Manulivi,Antonio,Filippo_Tafani,https://florentiaillustrata.net/resource/appezzamento/3220,85.8312,Via_Palazzuolo,"3678,_3677,_3676",casa,comproprietà,Giuseppe Tafani,3,180.5180
Vittoria,Manzoli,Vincenzo,Jacopo_Brocardi,https://florentiaillustrata.net/resource/appezzamento/13845,95.7086,Via_Chiara,2257,casa_e_annessi,comproprietà,Adelaide Manzoli,1,95.7086
Angiola,Marchi,Sebastiano,Guido_Giuntini,https://florentiaillustrata.net/resource/appezzamento/7451,5.7902,Via_S._Elisabetta,786,casa,comproprietà,Teresa Marchi,5,608.6522
Angiola,Marchi,Sebastiano,Guido_Giuntini,https://florentiaillustrata.net/resource/appezzamento/9769,259.8778,Via_Cafaggiolo,6605,casa_e_corte,comproprietà,Teresa Marchi,5,608.6522
Teresa,Marchi,Giuseppe,Gaetano_Sagrestani,https://florentiaillustrata.net/resource/appezzamento/17336,92.6432,Via_Chiara,2644,casa_e_corte,esclusivo,,7,773.5026
Teresa,Marchi,Giuseppe,Giuseppe_Vasetti,https://florentiaillustrata.net/resource/appezzamento/17336,92.6432,Via_Chiara,2644,casa_e_corte,esclusivo,,7,773.5026
Teresa,Marchi,Valentino,Gaetano_Sagrestani,https://florentiaillustrata.net/resource/appezzamento/17336,92.6432,Via_Chiara,2644,casa_e_corte,esclusivo,,7,773.5026
Teresa,Marchi,Valentino,Giuseppe_Vasetti,https://florentiaillustrata.net/resource/appezzamento/17336,92.6432,Via_Chiara,2644,casa_e_corte,esclusivo,,7,773.5026
Teresa,Marchi,Giuseppe,Gaetano_Sagrestani,https://florentiaillustrata.net/resource/appezzamento/7451,5.7902,Via_S._Elisabetta,786,casa,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Giuseppe,Giuseppe_Vasetti,https://florentiaillustrata.net/resource/appezzamento/7451,5.7902,Via_S._Elisabetta,786,casa,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Valentino,Gaetano_Sagrestani,https://florentiaillustrata.net/resource/appezzamento/7451,5.7902,Via_S._Elisabetta,786,casa,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Valentino,Giuseppe_Vasetti,https://florentiaillustrata.net/resource/appezzamento/7451,5.7902,Via_S._Elisabetta,786,casa,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Giuseppe,Gaetano_Sagrestani,https://florentiaillustrata.net/resource/appezzamento/9769,259.8778,Via_Cafaggiolo,6605,casa_e_corte,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Giuseppe,Giuseppe_Vasetti,https://florentiaillustrata.net/resource/appezzamento/9769,259.8778,Via_Cafaggiolo,6605,casa_e_corte,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Valentino,Gaetano_Sagrestani,https://florentiaillustrata.net/resource/appezzamento/9769,259.8778,Via_Cafaggiolo,6605,casa_e_corte,comproprietà,Angiola Marchi,7,773.5026
Teresa,Marchi,Valentino,Giuseppe_Vasetti,https://florentiaillustrata.net/resource/appezzamento/9769,259.8778,Via_Cafaggiolo,6605,casa_e_corte,comproprietà,Angiola Marchi,7,773.5026
Francesca,Margery,Pietro,Hombert_Ruzzie_Planche,https://florentiaillustrata.net/resource/appezzamento/14124,865.4646,Piazza_de_Pitti_e_Via_Toscanella,1721,palazzo_e_annessi,esclusivo,,1,865.4646
Agata,Marghieri,Nicola,Vincenzo_Bellocci,https://florentiaillustrata.net/resource/appezzamento/5390,2.7248,Via_delle_Carrozze,1243,casa,esclusivo,,1,2.7248
Caterina,Marranci,Angiolo,Luigi_Conforti,https://florentiaillustrata.net/resource/appezzamento/1457,58.9238,Via_Parioncino,4150,casa,esclusivo,,1,58.9238
Caterina,Martinetti,,Giuseppe_Campolini,https://florentiaillustrata.net/resource/appezzamento/3639,100.1364,Via_Valfonda,4413,casa,comproprietà,Gaetano Campolini; Vincenzo Campolini,2,113.7604
Anna,Martini,,Lorenzo_Pieracci,https://florentiaillustrata.net/resource/appezzamento/12228,175.409,Via_Pietrapiana,7198,casa_e_corte,comproprietà,Luigi Pieracci; Emilio Pieracci; Jacopo Pieracci; Pasquale Pieracci; Vincenzio Pieracci,4,397.1396
Anna,Martini,,Lorenzo_Pieracci,https://florentiaillustrata.net/resource/appezzamento/12230,8.1744,Via_Pietrapiana,7197,ingresso,comproprietà,Luigi Pieracci; Emilio Pieracci; Jacopo Pieracci; Pasquale Pieracci; Vincenzio Pieracci,4,397.1396
Maria,Martini,Giovacchino,Giovanni_Barbanti,https://florentiaillustrata.net/resource/appezzamento/16975,49.0464,Via_del_Leone_e_Via_della_Chiesa,2972,casa,esclusivo,,3,101.8394
Maria,Martini,Vincenzo,Giovanni_Barbanti,https://florentiaillustrata.net/resource/appezzamento/16975,49.0464,Via_del_Leone_e_Via_della_Chiesa,2972,casa,esclusivo,,3,101.8394
Massima,Martini,Giuseppe,Vincenzo_Calamai,https://florentiaillustrata.net/resource/appezzamento/3185,131.8122,Via_della_Scala,4296,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamini,https://florentiaillustrata.net/resource/appezzamento/3185,131.8122,Via_della_Scala,4296,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamai,https://florentiaillustrata.net/resource/appezzamento/4578,14.9864,Borgo_dei_Greci,233,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamini,https://florentiaillustrata.net/resource/appezzamento/4578,14.9864,Borgo_dei_Greci,233,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamai,https://florentiaillustrata.net/resource/appezzamento/5735,33.7194,Volta_degli_Spini,1184,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamini,https://florentiaillustrata.net/resource/appezzamento/5735,33.7194,Volta_degli_Spini,1184,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamai,https://florentiaillustrata.net/resource/appezzamento/9628,108.992,Via_dei_Servi,6260,casa_a_terreno,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamini,https://florentiaillustrata.net/resource/appezzamento/9628,108.992,Via_dei_Servi,6260,casa_a_terreno,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamai,https://florentiaillustrata.net/resource/appezzamento/9697,68.12,Via_dei_Servi,6409,casa,esclusivo,,12,2853.5468
Massima,Martini,Giuseppe,Vincenzo_Calamini,https://florentiaillustrata.net/resource/appezzamento/9697,68.12,Via_dei_Servi,6409,casa,esclusivo,,12,2853.5468
Teresa,Martinucci,,Ferdinando_Bussotti,https://florentiaillustrata.net/resource/appezzamento/12327,76.2944,Via_Borgo_Allegri,7224,casa,comproprietà,Ferdinando Martinucci,6,345.0278
Teresa,Martinucci,,Ferdinando_Bussotti,https://florentiaillustrata.net/resource/appezzamento/13688,132.834,Via_Chiara,2205,casa_e_corte,comproprietà,Ferdinando Martinucci,6,345.0278
Teresa,Martinucci,,Ferdinando_Bussotti,https://florentiaillustrata.net/resource/appezzamento/4522,52.793,Vicolo_S._Remigio,213,casa,comproprietà,Ferdinando Martinucci,6,345.0278
Teresa,Martinucci,,Ferdinando_Bussotti,https://florentiaillustrata.net/resource/appezzamento/4524,10.218,Vicolo_S._Remigio,212,casa,comproprietà,Ferdinando Martinucci,6,345.0278
Teresa,Martinucci,,Ferdinando_Bussotti,https://florentiaillustrata.net/resource/appezzamento/5340,29.2916,Piazza_S._Stefano,1257,casa,comproprietà,Ferdinando Martinucci,6,345.0278
Maria_Maddalena,Marzi,Giovan_Antonio,Giuseppe_Marinelli,https://florentiaillustrata.net/resource/appezzamento/9630,102.18,Via_dei_Servi,6261_e_6262,casa,esclusivo,,1,102.18
Teresa,Marzuoli,,Giovanni_Pietro_Giunti,https://florentiaillustrata.net/resource/appezzamento/3556,26.5668,Via_della_Scala,4373,ingresso_comune,comproprietà,Alessandra Giunti,6,982.2904
Angiola,Mascagni,,Giovanni_Alessi,https://florentiaillustrata.net/resource/appezzamento/2019,181.5398,Via_Valfonda,4488,casa_e_corte,comproprietà,Vittorio Alessi,3,365.8044
Anna,Masi,Domenico,Jacopo_Masetti,https://florentiaillustrata.net/resource/appezzamento/4999,10.5586,Via_del_Guanto,100,casa,esclusivo,,5,181.5398
Anna,Masi,Domenico,Jacopo_Masetti,https://florentiaillustrata.net/resource/appezzamento/5011,27.5886,Via_del_Moro,114,casa,esclusivo,,5,181.5398
Maria_Assunta,Masi,Benedetto,Pietro_Banchetti,https://florentiaillustrata.net/resource/appezzamento/2048,66.0764,Via_Valfonda,4503,casa,comproprietà,Angiolo Banchetti,1,66.0764
Cherubina,Materassi,Giuseppe,Francesco_Mochi,https://florentiaillustrata.net/resource/appezzamento/8668,100.4770,Via_S._Gallo,5942,casa,esclusivo,,5,235.0140
Annunziata,Mazzanti,Giovan_Battista,Gaetano_Garinei,https://florentiaillustrata.net/resource/appezzamento/17497,83.1064,Via_S._Maria,2493,casa_e_corte,esclusivo,,1,83.1064
Violante,Mazzerelli,Francesco,Serafino_Zannoni,https://florentiaillustrata.net/resource/appezzamento/1076,297.6844,Via_della_Forca,4677,casa,esclusivo,,1,297.6844
Bonfilia,Mazzoni,Giuseppe,Lorenzo_Taci,https://florentiaillustrata.net/resource/appezzamento/1349,120.2318,Via_Vigna_Nuova,4117,casa,esclusivo,,2,178.8150
Clorinda,Mecatti,Lorenzo,Antonio_D'Agliana,https://florentiaillustrata.net/resource/appezzamento/9188,290.8724,Via_S._Sebastiano,6337,casa,esclusivo,,4,615.1236
Caterina,Mecocci,Natale,Luigi_Martini,https://florentiaillustrata.net/resource/appezzamento/15508,214.578,Fondacci_S._Niccolò,1372,casa,comproprietà,Assunta Martini; Raffaello Martini,3,839.9196
Teresa,Medici,Averardo,Ranieri_Lorenzani_Ghettini,https://florentiaillustrata.net/resource/appezzamento/9563,356.9488,Via_del_Cocomero,6156_e_6157,casa,esclusivo,,1,356.9488
Anna_Amalia,Megit,Giovanni,Carlo_Hooffstetter,https://florentiaillustrata.net/resource/appezzamento/14775,189.7142,Borgo_S._Pier_Gattolini,2395,casa,esclusivo,,3,522.8210
Anna,Meli,Francesco,Luigi_Casaglia,https://florentiaillustrata.net/resource/appezzamento/14113,207.766,Piazza_de_Pitti,1707,casa_e_corte,comproprietà,Luigi Casaglia,5,547.0036
Anna,Meli,Francesco,Luigi_Casaglia,https://florentiaillustrata.net/resource/appezzamento/14114,97.071,Piazza_de_Pitti,1706,casa_e_corte,comproprietà,Luigi Casaglia,5,547.0036
Anna,Meli,Francesco,Luigi_Casaglia,https://florentiaillustrata.net/resource/appezzamento/14125,225.4772,Piazza_de_Pitti_e_Via_Toscanella,1722,casa_e_corte,esclusivo,,5,547.0036
Anna,Meli,Francesco,Luigi_Casaglia,https://florentiaillustrata.net/resource/appezzamento/14128,16.6894,Piazza_de_Pitti,1723,ingresso_e_casa,esclusivo,,5,547.0036
Luisa,Melini,,Stefano_Bini,https://florentiaillustrata.net/resource/appezzamento/7245,84.1282,Piazza_dei_Donati,647-646,casa,esclusivo,,1,84.1282
Rosa,Mercantelli,Giuseppe,Giovanni_Taddei,https://florentiaillustrata.net/resource/appezzamento/13908,157.3572,Via_S._Giovanni_e_Via_del_Gelsomino,2283,"casa,_corte_e_rimessa",esclusivo,,2,194.1420
Marianna,Messeri,Giovanni,Gaetano_Bettini,https://florentiaillustrata.net/resource/appezzamento/443,69.4824,Via_Borgo_la_Noce,5095,casa,esclusivo,,3,225.1366
Marianna,Messeri,Giovanni,Gaetano_Bettini,https://florentiaillustrata.net/resource/appezzamento/445,136.24,Via_Borgo_la_Noce,5096,casa,esclusivo,,3,225.1366
Paolina_Carlotta,Micali,,Giovan_Battista_Chiari,https://florentiaillustrata.net/resource/appezzamento/14117,220.7088,Piazza_de_Pitti,1703,casa_e_corte,esclusivo,,3,445.1642
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/1356,371.5946,Via_Vigna_Nuova,4120,casa,comproprietà,Giuseppe Ristori; Luigi Ristori; Ferdinando Ristori,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/16527,80.7222,Via_S._Giovanni,3147,casa_e_corte,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/16774,81.0628,Via_Malborghetto,2924,casa_e_corte,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/16858,68.8012,Via_della_Chiesa,2953,casa_e_corte,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/16859,9.1962,Via_della_Chiesa,2952,ingresso,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/17000,7.4932,Via_del_Leone,2897,ingresso,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/17001,98.0928,Via_del_Leone,2896,casa,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/2895,58.5832,Via_Nuova,3994,casa,esclusivo,,14,1142.7130
Rosa,Michelini,Giuseppe,Giovanni_Cosimo_Ristori,https://florentiaillustrata.net/resource/appezzamento/799,55.5178,Via_dell_Ariento,4868,casa,esclusivo,,14,1142.7130
Teresa,Miloni,,Silvio_Degli_Agli,https://florentiaillustrata.net/resource/appezzamento/9287,638.9656,Borgo_Pinti,6674,casa_e_corte,esclusivo,,3,1050.7510
Maria,Miniati,Giuseppe,Giuseppe_Francini,https://florentiaillustrata.net/resource/appezzamento/4270,143.052,Via_Vigna_Vecchia,271,casa,comproprietà,Luigi Francini,1,143.052
Maria_Angiola,Miniati,Francesco,Fedele_Magni,https://florentiaillustrata.net/resource/appezzamento/9928,51.7712,Via_della_Pappa,6432,casa,esclusivo,,2,70.8448
Massimina,Minucci,Niccolò,Carlo_Carassali,https://florentiaillustrata.net/resource/appezzamento/9235,157.3572,Via_della_Colonna,6535,casa_e_corte,esclusivo,,2,181.1992
Margherita,Minuti,Giovan_Battista,Natale_Balatri,https://florentiaillustrata.net/resource/appezzamento/2599,56.8802,Borgo_Ognissanti,3921,casa_a_piano,esclusivo,,6,299.7280
Margherita,Minuti,Giovan_Battista,Natale_Balatri,https://florentiaillustrata.net/resource/appezzamento/2619,19.7548,Borgo_Ognissanti,3912,casa,esclusivo,,6,299.7280
Margherita,Minuti,Giovan_Battista,Natale_Balatri,https://florentiaillustrata.net/resource/appezzamento/2763,28.2698,Via_Gora,3402,casa,esclusivo,,6,299.7280
Margherita,Minuti,Giovan_Battista,Natale_Balatri,https://florentiaillustrata.net/resource/appezzamento/2764,37.1254,Via_Gora,3401,casa,esclusivo,,6,299.7280
Maria_Angela,Minuti,Pietro,Giuseppe_Rizzo,https://florentiaillustrata.net/resource/appezzamento/737,91.2808,Via_delle_Cantonelle,4847,casa,esclusivo,,2,275.8860
Maria_Angela,Minuti,Pietro,Giuseppe_Rizzo,https://florentiaillustrata.net/resource/appezzamento/738,184.6052,Via_delle_Cantonelle,4846,casa_e_corte,esclusivo,,2,275.8860
Vittoria,Misuri,Benedetto,Francesco_Scarpelli,https://florentiaillustrata.net/resource/appezzamento/2683,70.8448,Borgo_Ognissanti,3464,casa,esclusivo,,4,163.1474
Vittoria,Misuri,Benedetto,Francesco_Scarpelli,https://florentiaillustrata.net/resource/appezzamento/303,13.624,Via_Taddea,5178,casa,esclusivo,,4,163.1474
Vittoria,Misuri,Benedetto,Francesco_Scarpelli,https://florentiaillustrata.net/resource/appezzamento/304,44.6186,Via_Taddea,5179,casa_e_corte,esclusivo,,4,163.1474
Vittoria,Misuri,Benedetto,Francesco_Scarpelli,https://florentiaillustrata.net/resource/appezzamento/305,34.06,Via_Taddea,5180,casa,esclusivo,,4,163.1474
Anna,Modesti_Giandonati,Giovanni,Francesco_Arrighi,https://florentiaillustrata.net/resource/appezzamento/1367,60.6268,Via_Vigna_Nuova,4126,casa,esclusivo,,9,441.7582
Anna,Modesti_Giandonati,Giovanni,Francesco_Arrighi,https://florentiaillustrata.net/resource/appezzamento/1368,64.0328,Via_Vigna_Nuova,4127,casa,esclusivo,,9,441.7582
Anna,Modesti_Giandonati,Giovanni,Francesco_Arrighi,https://florentiaillustrata.net/resource/appezzamento/3467,18.733,Sul_Prato,3595_e_3594,ingresso,esclusivo,,9,441.7582
Maria,Montalle,Guglielmo,Luigi_Giardini,https://florentiaillustrata.net/resource/appezzamento/13741,406.3358,Via_S._Agostino,2157,casa_e_corte,esclusivo,,1,406.3358
Angiola,Montelatici,Vincenzo,Giuseppe_Manetti,https://florentiaillustrata.net/resource/appezzamento/4871,59.605,Via_Mosca,82,casa,comproprietà,Annunziata Manetti; Assunta Manetti,1,59.605
Anna,Montelatici,Gaspero,Felice_Cherti,https://florentiaillustrata.net/resource/appezzamento/13929,95.368,Via_Saturnino,2111,casa_e_corte,esclusivo,,1,95.368
Luisa,Montelatici,Innocenzo,Ciriaco_Malenotti,https://florentiaillustrata.net/resource/appezzamento/1002,87.5342,Via_dell_Amorino,4547,rimessa,comproprietà,Anna Malenotti; Agata Malenotti; David Malenotti; Elena Malenotti; Luigi Malenotti; Ernesta Malenotti; Ferdinando Malenotti; Innocenzo Malenotti; Telemaco Malenotti; Paolo Malenotti,4,524.5240
Luisa,Montelatici,Innocenzo,Ciriaco_Malenotti,https://florentiaillustrata.net/resource/appezzamento/953,61.308,Via_dell_Amorino,4533,casa,comproprietà,Agata Malenotti; Anna Malenotti; David Malenotti; Elena Malenotti; Ernesta Malenotti; Ferdinando Malenotti; Innocenzo Malenotti; Luigi Malenotti; Telemaco Malenotti; Paolo Malenotti,4,524.5240
Luisa,Montelatici,Innocenzo,Ciriaco_Malenotti,https://florentiaillustrata.net/resource/appezzamento/955,81.744,Via_dell_Amorino,4531,casa,comproprietà,Agata Malenotti; Anna Malenotti; David Malenotti; Elena Malenotti; Ernesta Malenotti; Ferdinando Malenotti; Innocenzo Malenotti; Luigi Malenotti; Telemaco Malenotti; Paolo Malenotti,4,524.5240
Luisa,Montelatici,Innocenzo,Ciriaco_Malenotti,https://florentiaillustrata.net/resource/appezzamento/956,293.9378,Via_dell_Amorino,4530,casa,comproprietà,Agata Malenotti; Anna Malenotti; David Malenotti; Elena Malenotti; Ernesta Malenotti; Ferdinando Malenotti; Innocenzo Malenotti; Luigi Malenotti; Telemaco Malenotti; Paolo Malenotti,4,524.5240
Anna,Morandi,Anton_Gaetano,Niccolò_Bargigli,https://florentiaillustrata.net/resource/appezzamento/10119,9.5368,Piazza_S._Giovanni,6027,casa,esclusivo,,1,9.5368
Luisa,Morandi,Angelo,Pietro,https://florentiaillustrata.net/resource/appezzamento/8863,116.1446,Via_del_Cocomero,6183,casa,esclusivo,,2,207.766
Palmizia,Morelli,Agostino,Domenico_Lori,https://florentiaillustrata.net/resource/appezzamento/6550,40.872,Via_Lontanmorti,1089,casa,esclusivo,,4,591.2816
Palmizia,Morelli,Agostino,Domenico_Lori,https://florentiaillustrata.net/resource/appezzamento/8827,211.172,Via_Larga,6210,casa,esclusivo,,4,591.2816
Palmizia,Morelli,Agostino,Domenico_Lori,https://florentiaillustrata.net/resource/appezzamento/8828,144.755,Via_Larga,6211,casa,esclusivo,,4,591.2816
Rosa,Morelli,Agostino,Jacopo_Mosel,https://florentiaillustrata.net/resource/appezzamento/5272,4.7684,Via_degli_Archibusieri,1281,ingresso,esclusivo,,6,117.8476
Rosa,Morelli,Agostino,Jacopo_Mosel,https://florentiaillustrata.net/resource/appezzamento/6950,5.7902,Piazza_S._Andrea,1057,casa,esclusivo,,6,117.8476
Elena,Moretti,Francesco,Lorenzo_Salucci,https://florentiaillustrata.net/resource/appezzamento/420,279.292,Via_della_Stufa,5151,casa,comproprietà,Demetrio Salucci; Filippo Salucci; Cesare Salucci,3,346.7308
Elena,Moretti,Francesco,Lorenzo_Salucci,https://florentiaillustrata.net/resource/appezzamento/440,33.7194,Via_Borgo_la_Noce,5093,casa,comproprietà,Demetrio Salucci; Filippo Salucci; Cesare Salucci,3,346.7308
Clementina,Mori,Gaetano,Francesco_Sapiti,https://florentiaillustrata.net/resource/appezzamento/2692,16.3488,Borgo_Ognissanti,3460,ingresso,esclusivo,,2,76.2944
Antonia,Moriani,,Buzzegoli,https://florentiaillustrata.net/resource/appezzamento/11548,270.4364,Via_di_Mezzo,6955,casa,comproprietà,Alberto Buzzegoli; Giuseppe Buzzegoli; Luisa Buzzegoli; Rosa Buzzegoli,3,653.952
Maria_Angiola,Morosi,Giuseppe,Corsini,https://florentiaillustrata.net/resource/appezzamento/15254,164.1692,Via_Scarpuccia,"1539,_1540_e_1541",casa,esclusivo,,2,241.8260
Caterina,Morozzi,Romualdo,Luigi_Cambini,https://florentiaillustrata.net/resource/appezzamento/17090,169.9594,Via_della_Fogna,2772,casa_e_annessi,comproprietà,Serafina Cambini; Regina Cambini,3,447.2078
Caterina,Morozzi,Romualdo,Luigi_Cambini,https://florentiaillustrata.net/resource/appezzamento/17451,91.2808,Via_della_Fornace,2580,casa,comproprietà,Serafina Cambini; Regina Cambini,3,447.2078
Maddalena,Mugnaini,Stefano,Giuseppe_Folchi,https://florentiaillustrata.net/resource/appezzamento/12031,46.3216,Via_della_Pietra,7539,casa,esclusivo,,4,130.7904
Violante,Naldi,,Francesco_Del_Re,https://florentiaillustrata.net/resource/appezzamento/15712,0.0,Borgo_S._Niccolò,1415,ingresso_e_casa,comproprietà,Giovan Battista Fallai; Maria Del Re,2,21.4578
Caterina,Naldini,Domenico,Ottaviano_Canigiani,https://florentiaillustrata.net/resource/appezzamento/15125,523.1616,Piazza_dè_Rossi,1627_e_1628,palazzo_e_corte,esclusivo,,14,4149.5298
